,Unnamed: 0,Y,X1,X2,X3,X4,X5,X6,Lat,Longi
894,895,11.89818787,14.28,6,3,0,1,0.014269458,38.0551,-121.357272
895,896,12.31268238,21.58,27,4,0,1,0.00701151,37.997924,-121.35841599999999
896,897,11.891361900000001,21.34,21,4,0,0,0.037954154,38.029164,-121.322152
897,898,11.77528973,19.84,19,4,1,1,0.00572762,38.032756,-121.35796
898,899,11.77528973,20.41,74,5,0,1,0.041373504,37.973208,-121.297352
899,900,12.577636199999999,28.19,16,4,0,0,0.011077753000000001,37.996256,-121.338448
900,901,11.70064907,14.47,26,3,1,0,0.020538961,38.027912,-121.340296
901,902,11.62401951,16.88,11,3,0,1,0.071145788,38.026164,-121.28553600000001
902,903,11.30220443,11.43,18,3,1,0,0.076590689,38.03022,-121.281248
903,904,11.31447453,10.12,49,4,1,0,0.015630114,37.977696,-121.326568
904,905,12.07254125,22.1,14,4,0,1,0.020110641000000002,38.038196,-121.34463999999998
905,906,11.68687877,15.02,3,4,0,1,0.06963822,38.007376,-121.280048
906,907,11.65268741,15.52,22,3,0,0,0.031139872000000002,38.036604,-121.33224799999999
907,908,12.20607265,17.0,17,3,0,1,0.009849179,37.995956,-121.339648
908,909,11.49272276,14.9,24,3,1,1,0.006069586,38.028092,-121.355832
909,910,10.858999,7.18,51,1,1,1,0.04417723900000001,37.973984,-121.294648
910,911,11.84222921,16.9,3,4,0,1,0.068138618,38.007515999999995,-121.281704
911,912,12.04941884,19.9,33,3,0,1,0.021301384,38.015948,-121.33496000000001
912,913,11.58524613,14.52,25,3,1,1,0.014677741000000001,38.026616,-121.34607199999999
913,914,11.69940503,15.18,9,3,0,1,0.014462718999999999,38.032740000000004,-121.34861599999999
914,915,11.5228758,13.51,48,3,0,1,0.004492218,37.965864,-121.343608
915,916,11.14475614,8.32,50,2,1,1,0.02387944,37.965424,-121.31311200000002
916,917,11.9511804,17.41,40,3,0,0,0.024245685,38.011088,-121.329976
917,918,11.84222921,18.9,9,4,0,0,0.064594222,38.012372,-121.287328
918,919,11.9511804,14.79,52,3,0,0,0.027676517999999997,37.969984000000004,-121.310776
919,920,12.25486281,20.54,17,4,0,1,0.00308935,37.97756,-121.346528
920,921,11.9316358,25.72,19,4,0,0,0.0060040959999999996,38.032776,-121.357672
921,922,11.87756858,21.16,11,4,1,1,0.015102888,38.033556,-121.34823999999999
922,923,12.09514108,23.23,68,4,0,1,0.020785503,37.964568,-121.316096
923,924,11.83500896,15.83,9,3,0,1,0.012119893999999999,38.031172,-121.350528
924,925,11.90496755,13.46,77,2,0,1,0.037102723,37.973024,-121.30184799999999
925,926,11.56171563,15.05,25,3,0,0,0.049987453,38.0244,-121.30748799999999
926,927,12.40901349,26.06,31,4,0,0,0.011392508999999999,38.013956,-121.3448
927,928,11.87059991,17.58,23,3,0,1,0.006973713,38.014559999999996,-121.349752
928,929,11.38509209,11.65,44,4,1,1,0.015933594,37.9801,-121.327152
929,930,11.21182037,11.8,59,2,1,1,0.044852308,37.980636,-121.29643999999999
930,931,11.54829261,16.82,30,4,0,1,0.04780085,38.028736,-121.31146399999999
931,932,11.41696507,10.64,0,3,1,1,0.077134331,37.974724,-121.25969599999999
932,933,11.33857208,9.6,20,3,0,1,0.074779262,38.033712,-121.284504
933,934,11.66992921,17.58,21,3,0,0,0.052265927000000004,37.997396,-121.294848
934,935,11.401993899999999,11.58,22,3,0,0,0.065644501,38.02288,-121.290176
935,936,11.84868316,22.0,22,4,0,1,0.03835961,38.030184000000006,-121.32210400000001
936,937,11.73606902,12.57,23,3,0,1,0.004726931,37.990484,-121.343056
937,938,11.97035031,22.26,20,4,0,1,0.021042599,38.037424,-121.343352
938,939,11.36210258,12.23,31,3,0,1,0.049286381,38.031012,-121.310736
939,940,12.46071486,27.07,53,3,0,1,0.034718858,37.978792,-121.306576
940,941,11.94145585,22.26,20,4,0,1,0.02647105,38.040756,-121.33880800000001
941,942,11.31447453,13.91,44,3,0,0,0.028702381000000003,37.983408000000004,-121.314752
942,943,12.25247902,18.95,7,3,0,1,0.009717959,37.988468,-121.35773600000002
943,944,12.51539389,26.0,30,5,0,1,0.005605573000000001,37.998259999999995,-121.35703999999998
944,945,11.88448902,18.32,20,4,0,1,0.035118209,38.033272,-121.32673600000001
945,946,11.39075783,12.86,43,3,1,1,0.001580955,37.964192,-121.33986399999999
946,947,11.69524702,14.7,3,3,1,1,0.065944566,38.00874,-121.284512
947,948,11.11332811,11.04,46,3,1,1,0.001481358,37.969215999999996,-121.341656
948,949,12.834681300000002,33.01,44,3,0,1,0.028657825,38.01652,-121.327312
949,950,11.77143616,15.16,30,3,0,0,0.012363298,38.016659999999995,-121.344784
950,951,12.14950229,17.23,7,3,0,1,0.010009575,37.988384,-121.35801599999999
951,952,11.33738089,11.63,52,2,1,1,0.020393774,37.967079999999996,-121.31746399999999
952,953,11.72803684,14.55,8,4,0,1,0.075409741,38.026244,-121.28100800000001
953,954,11.70354582,12.24,39,3,1,1,0.012911906,38.019079999999995,-121.34511200000001
954,955,11.67419361,14.33,19,3,1,1,0.004598677,38.032632,-121.35911999999999
955,956,12.52452638,23.25,5,4,0,1,0.018785196,37.979436,-121.36401599999999
956,957,11.46163217,13.72,73,3,1,1,0.023032733,37.96468,-121.313736
957,958,11.98292909,21.4,22,3,0,0,0.009169765,37.988212,-121.337448
958,959,11.49781183,12.71,19,3,0,1,0.063326333,38.033936,-121.29683200000001
959,960,11.58058411,14.66,38,3,1,1,0.038461517,38.014192,-121.315952
960,961,11.40756495,14.9,20,3,0,1,0.072534826,38.0237,-121.28312
961,962,11.91839057,14.98,71,3,0,1,0.038581874,37.979876000000004,-121.302856
962,963,11.94470788,12.95,58,2,0,0,0.03867878,37.975916,-121.30125600000001
963,964,12.15477935,23.0,49,3,0,1,0.028704864,37.974608,-121.311424
964,965,11.42954386,10.04,52,3,1,1,0.020847199,37.972364,-121.318976
965,966,11.12726298,11.96,28,4,1,1,0.035887564,38.026832,-121.32348
966,967,11.62892914,13.3,8,3,0,1,0.061927811,38.003368,-121.286776
967,968,11.56171563,15.25,50,3,1,1,0.042851586,37.985392,-121.300376
968,969,12.27139211,23.25,6,4,0,1,0.007610847,37.991084,-121.356472
969,970,11.84222921,15.0,0,3,0,0,0.0005716790000000001,38.040124,-121.366256
970,971,11.88448902,13.49,51,3,0,1,0.029494392999999997,37.970448,-121.309008
971,972,11.72399644,15.57,27,4,1,1,0.013518623,38.0205,-121.345
972,973,11.08214255,8.35,77,2,1,1,0.046305663,37.976872,-121.29346399999999
973,974,11.49781183,14.07,44,3,0,1,0.038826657,38.022296000000004,-121.318624
974,975,11.61728548,14.52,75,3,0,1,0.040046885,37.9728,-121.298616
975,976,11.96876678,16.52,40,3,1,1,0.009327229,38.004472,-121.343424
976,977,12.04941884,19.47,43,3,0,1,0.014955045,38.014444,-121.341176
977,978,11.849397699999999,20.1,13,4,0,1,0.007927155,38.034956,-121.35643999999999
978,979,11.6784399,15.0,10,3,0,1,0.054366832000000004,38.028956,-121.304528
979,980,11.790557199999999,16.77,19,3,0,1,0.006550325,37.980844,-121.33746399999998
980,981,11.401993899999999,12.76,56,3,1,1,0.038792171,37.979116,-121.30234399999999
981,982,12.47609978,30.5,20,5,0,1,0.010836038000000001,38.011472,-121.36762399999999
982,983,11.35040654,13.0,31,3,0,1,0.04368643,38.027215999999996,-121.315288
983,984,11.57119437,15.01,21,3,1,1,0.038884594,38.031648,-121.322096
984,985,11.35034771,9.27,50,2,0,1,0.01350469,37.959255999999996,-121.321872
985,986,12.07710226,19.71,5,4,0,1,0.033046239,38.046824,-121.33407199999999
986,987,11.40756495,11.34,16,3,1,1,0.058083729,38.033268,-121.30218400000001
987,988,11.00209984,8.86,53,2,1,0,0.067633394,37.977971999999994,-121.27108
988,989,11.91839057,13.82,38,3,0,1,0.031475941,38.015516,-121.32392
989,990,11.87059991,22.26,20,4,1,0,0.013627806000000001,38.035332000000004,-121.35048799999998
990,991,11.68687877,14.57,22,3,0,1,0.007916878,38.016212,-121.349368
991,992,11.41751528,13.01,20,4,1,1,0.074200479,38.0253,-121.281944
992,993,11.28978191,11.25,60,2,0,1,0.046083709,37.980944,-121.29523999999999
993,994,11.22524339,9.6,20,3,0,0,0.075139679,38.032424,-121.28363200000001
994,995,11.79810441,17.7,22,3,1,0,0.0049486090000000005,38.016515999999996,-121.35265600000001
995,996,11.70313252,15.45,24,3,0,1,0.009938533000000001,38.027732,-121.35156
996,997,11.70766954,10.54,78,2,0,1,0.034648644,37.969744,-121.30323200000001
997,998,11.65225253,12.0,40,3,0,1,0.044840237000000005,38.001328,-121.304272
998,999,11.42954386,11.13,39,3,0,1,0.05307125099999999,38.007952,-121.297976
999,1000,11.73566894,16.88,18,3,0,1,0.01242358,38.035736,-121.351928
1000,1001,11.77143616,18.11,46,4,0,1,0.018468956,38.002092,-121.332752
1001,1002,11.82041016,15.33,5,4,0,0,0.05254392099999999,38.031484000000006,-121.307432
1002,1003,11.66992921,18.78,53,3,0,1,0.019536479,37.966052000000005,-121.31799199999999
1003,1004,11.46163217,11.34,16,3,0,1,0.05708842,38.033268,-121.303248
1004,1005,11.91839057,22.26,21,4,0,0,0.033634644,38.0411,-121.33128
1005,1006,11.81265962,15.91,34,3,0,1,0.001565953,38.002744,-121.35441599999999
1006,1007,11.3736634,13.0,47,3,0,1,0.008201769,37.96532,-121.34736799999999
1007,1008,12.29728353,25.1,21,5,0,1,0.009936602,37.988476,-121.33672800000001
1008,1009,11.97665948,25.47,3,5,0,1,0.052433117,38.031848,-121.30768799999998
1009,1010,11.87059991,18.06,9,3,0,1,0.008663506,38.032064,-121.35456
1010,1011,11.44035477,11.36,18,4,1,1,0.07414319700000001,38.032336,-121.28466399999999
1011,1012,11.55214618,12.22,13,3,0,0,0.0027848020000000003,38.031396,-121.360592
1012,1013,11.08198869,8.7,50,2,1,1,0.004713033,37.973867999999996,-121.33679199999999
1013,1014,11.54248427,14.33,20,3,0,1,0.026854124,38.041628,-121.338728
1014,1015,11.56171563,10.2,52,2,0,1,0.023828538,37.968752,-121.314424
1015,1016,11.2835123,9.77,52,2,1,1,0.049479849000000006,37.988244,-121.29436799999999
1016,1017,12.10043431,20.86,9,3,0,0,0.00014549799999999998,38.034856,-121.36503200000001
1017,1018,11.33857208,11.36,20,4,1,1,0.078774257,38.035868,-121.281048
1018,1019,11.91805718,20.72,24,5,1,0,0.0016043020000000002,38.01212,-121.35799999999999
1019,1020,11.98292909,21.75,9,4,0,0,0.010381716,38.031124,-121.352368
1020,1021,11.51292546,11.0,29,3,0,0,0.042587662000000005,38.006176,-121.30851200000001
1021,1022,11.831379199999999,16.98,20,3,1,0,0.014565937,38.035636,-121.3496
1022,1023,11.79433792,17.6,12,3,0,1,0.008400307,38.041312,-121.35833600000001
1023,1024,11.50287513,14.05,13,3,1,1,0.05621471,38.00844,-121.2948
1024,1025,11.84581988,19.04,20,4,1,0,0.031975992,38.031856,-121.32956000000001
1025,1026,11.86358234,15.86,37,3,0,1,0.006373375,38.002488,-121.345832
1026,1027,11.71953305,13.52,3,3,0,1,0.064155591,38.006156,-121.285448
1027,1028,11.827736199999999,15.03,9,3,0,1,0.014422474,38.032732,-121.348656
1028,1029,11.97665948,16.39,51,2,0,1,0.041322775,37.978336,-121.29934399999999
1029,1030,12.69771545,29.0,1,5,0,0,0.028661903,38.010265000000004,-121.32494399999999
1030,1031,11.75194237,16.87,22,3,0,1,0.004690721,38.02652,-121.35671200000002
1031,1032,11.78676213,13.62,12,3,1,1,0.008985539,38.041528,-121.35779199999999
1032,1033,12.28534583,22.08,8,4,1,0,0.010498521,37.988144,-121.358448
1033,1034,11.51292546,11.65,30,3,1,1,0.04716019900000001,38.024615999999995,-121.31059199999999
1034,1035,11.65702581,14.58,40,3,0,0,0.020657042,37.971571999999995,-121.31888000000001
1035,1036,12.08953883,21.58,5,4,1,1,0.023959,38.052935999999995,-121.346096
1036,1037,12.27839331,26.9,9,3,0,0,0.000240162,38.03582,-121.364984
1037,1038,11.77528973,18.32,69,3,0,1,0.026811809,37.965336,-121.30994399999999
1038,1039,12.42319812,23.0,5,4,0,1,0.010170763000000001,37.9914,-121.359328
1039,1040,11.41310513,8.52,50,2,1,1,0.040250837000000005,37.984788,-121.30292800000001
1040,1041,11.56171563,12.29,24,3,0,1,0.049514232000000005,38.026004,-121.3086
1041,1042,12.1388639,19.28,79,3,0,1,0.025696487999999996,37.962456,-121.310048
1042,1043,12.12757042,20.65,69,4,0,0,0.040570284,37.971592,-121.2976
1043,1044,11.40756495,12.1,36,3,1,1,0.040061611000000004,38.025832,-121.31863999999999
1044,1045,12.02574909,19.41,44,2,0,1,0.02472394,38.016040000000004,-121.33133600000001
1045,1046,12.03469103,16.91,4,3,0,1,0.030080936000000003,38.045972,-121.33691999999999
1046,1047,11.69441334,15.35,15,3,1,1,0.0064003440000000005,38.035759999999996,-121.358376
1047,1048,11.69107165,15.54,40,3,1,0,0.044776852,38.001064,-121.30424
1048,1049,11.35040654,10.5,41,3,0,1,0.047838371,38.035024,-121.3138
1049,1050,11.3009691,10.77,93,2,1,1,0.042389435,37.969752,-121.29496
1050,1051,11.42954386,10.63,42,3,0,1,0.03562871,37.991168,-121.31028
1051,1052,11.6307085,10.4,27,3,0,1,0.035615122,38.0264,-121.32360800000001
1052,1053,11.51242534,10.14,48,3,0,0,3.6700000000000004e-05,37.971948,-121.341144
1053,1054,12.10625231,16.33,7,3,0,1,0.009529215,37.990124,-121.35816000000001
1054,1055,11.08214255,9.93,56,2,0,1,0.02384592,37.973988,-121.31638400000001
1055,1056,11.79810441,16.9,5,4,0,1,0.06117463099999999,37.996368,-121.28493600000002
1056,1057,11.251560699999999,8.32,76,2,0,0,0.02464176,37.957588,-121.30933600000002
1057,1058,11.72803684,16.52,30,4,1,1,0.039909044,38.017292,-121.31557600000001
1058,1059,11.15625052,8.04,52,2,0,1,0.049487126,37.986952,-121.293872
1059,1060,11.62177987,15.98,70,2,1,1,0.029141219,37.965744,-121.307608
1060,1061,11.69524702,15.33,9,3,1,0,0.06116394,38.00976,-121.29000800000001
1061,1062,11.849397699999999,18.36,23,3,0,1,0.039598012,38.035,-121.3226
1062,1063,11.63425775,15.14,30,3,0,1,0.034381686,38.02742,-121.32531200000001
1063,1064,11.6307085,11.29,47,3,0,1,0.022642417,38.007124,-121.330192
1064,1065,11.92337811,22.26,20,4,0,0,0.029913126,38.042364,-121.33573600000001
1065,1066,12.05524976,21.84,84,3,0,1,0.026969653,37.963856,-121.30921599999999
1066,1067,11.38281678,11.36,19,3,1,1,0.076590516,38.033628,-121.28253600000001
1067,1068,11.45635511,9.62,48,3,0,1,0.005711273,37.970312,-121.34659199999999
1068,1069,11.81303006,16.34,10,3,0,0,0.054743353,38.032604,-121.305504
1069,1070,11.44571672,11.58,20,3,0,0,0.071782232,38.023688,-121.28392
1070,1071,11.81303006,15.33,5,4,1,0,0.052618067000000004,38.031228000000006,-121.30725600000001
1071,1072,11.65268741,14.01,14,3,0,1,0.065400545,38.005592,-121.283904
1072,1073,11.36210258,8.98,48,2,0,1,0.022137814,38.005759999999995,-121.330216
1073,1074,11.88448902,19.42,15,4,0,1,0.014280528,38.042196000000004,-121.35238400000001
1074,1075,11.11988288,9.72,47,3,1,0,0.007484661,37.965528000000006,-121.34668
1075,1076,11.69441334,15.98,22,3,0,1,0.039722921,38.03692,-121.32319199999999
1076,1077,11.607781,18.78,19,3,0,0,0.067837794,38.022416,-121.28765600000001
1077,1078,11.891361900000001,15.05,54,3,1,1,0.026819775,37.96864,-121.31118400000001
1078,1079,11.03650127,9.15,53,2,1,0,0.047110469,37.97248,-121.290944
1079,1080,11.74799759,16.21,20,3,1,1,0.035531148,38.025612,-121.3234
1080,1081,12.06681058,22.66,19,4,0,0,0.006699995,37.980844,-121.337304
1081,1082,12.46071486,26.45,22,4,1,0,0.010148106,37.9899,-121.33703999999999
1082,1083,11.64395373,14.81,73,2,1,1,0.037705163,37.968864,-121.299632
1083,1084,12.05583098,22.68,11,5,0,1,0.005815043000000001,38.040032000000004,-121.360616
1084,1085,11.40756495,10.92,37,3,0,1,0.039723508,38.014396000000005,-121.31468000000001
1085,1086,11.14186178,11.1,76,3,1,0,0.084119734,37.982015999999994,-121.25498400000001
1086,1087,11.65268741,15.63,9,3,0,1,0.053339761,38.02984,-121.30596000000001
1087,1088,12.10043431,17.77,2,4,0,1,0.07929620700000001,37.994368,-121.264808
1088,1089,11.05089001,8.0,53,2,1,0,0.074635075,37.962488,-121.25774399999999
1089,1090,11.827736199999999,18.85,9,4,0,1,0.060804524000000006,38.01628,-121.292856
1090,1091,11.51691749,14.99,32,4,1,1,0.049980245,38.0186,-121.305304
1091,1092,11.31447453,13.32,52,2,1,0,0.059769210999999996,37.974524,-121.27818400000001
1092,1093,11.71452664,13.74,14,3,1,1,0.021047772000000003,38.028928,-121.34013600000002
1093,1094,11.35040654,12.66,31,3,1,1,0.048854234,38.017828,-121.30621599999999
1094,1095,11.65268741,16.07,39,4,0,0,0.048889134,38.001964,-121.300184
1095,1096,11.6351431,13.91,45,3,1,1,0.04562649,38.0055,-121.305008
1096,1097,12.69158046,30.23,11,4,0,0,0.00505931,37.961444,-121.34254399999999
1097,1098,11.42954386,14.67,19,4,1,1,0.06391667,38.034484,-121.29640800000001
1098,1099,11.2708539,12.11,54,3,1,1,0.063587395,37.972856,-121.273472
1099,1100,11.77490504,19.39,51,2,0,0,0.061039307,37.973396,-121.2764
1100,1101,12.43718437,31.78,20,3,0,0,0.010787378,38.011652000000005,-121.36764
1101,1102,12.25486281,21.0,7,4,0,1,0.011224147,37.990156,-121.35998400000001
1102,1103,11.48760766,11.0,49,3,1,1,0.044589005,37.99054,-121.30046399999999
1103,1104,11.79433792,18.95,23,4,1,0,0.035945811,38.037688,-121.32751999999999
1104,1105,11.28915672,8.5,59,2,0,1,0.06445713900000001,37.974512,-121.273168
1105,1106,12.128111099999998,20.01,3,4,0,0,0.030194051,38.046292,-121.33691999999999
1106,1107,11.39639165,11.97,42,3,1,0,0.019262279,37.968959999999996,-121.31938400000001
1107,1108,11.46163217,11.2,37,3,1,1,0.041187761,37.993324,-121.305152
1108,1109,11.76756768,15.22,40,3,1,1,0.018535454,38.007721000000004,-121.33480800000001
1109,1110,11.47210347,11.95,22,3,1,1,0.020789296999999998,37.978996,-121.32154399999999
1110,1111,11.40700924,10.64,0,3,1,1,0.080583614,37.980396,-121.258152
1111,1112,11.308358300000002,13.01,20,4,0,0,0.073896172,38.024671999999995,-121.282032
1112,1113,12.01370075,21.98,25,4,1,0,0.004636853,38.009304,-121.350264
1113,1114,12.52452638,26.72,20,5,0,1,0.009239323,38.0104,-121.36551200000001
1114,1115,12.07254125,18.11,10,3,1,0,0.0038940190000000003,38.01464,-121.3614
1115,1116,11.849397699999999,19.43,9,4,0,1,0.06581945,38.015944,-121.28736799999999
1116,1117,11.81265962,15.13,59,3,1,0,0.035418344,37.971244,-121.302976
1117,1118,11.401993899999999,10.03,45,3,1,0,0.000316515,37.97354,-121.34136799999999
1118,1119,11.84186944,15.14,16,4,0,1,0.018475095,38.028847999999996,-121.34285600000001
1119,1120,11.891361900000001,15.61,14,3,0,0,0.011501279,37.966803999999996,-121.351456
1120,1121,12.15477935,23.86,77,4,0,0,0.037119104,37.973028,-121.301832
1121,1122,11.91672252,15.76,49,3,0,0,0.027950062999999997,37.968916,-121.31008
1122,1123,11.52079442,11.4,53,2,0,1,0.026191677000000003,37.968832,-121.31192800000001
1123,1124,11.69524702,15.52,20,3,0,1,0.022224099,38.037612,-121.34216
1124,1125,11.28853113,12.54,45,3,1,0,0.036543252000000005,38.007368,-121.315424
1125,1126,11.74799759,14.98,4,4,0,0,0.069432578,38.008128,-121.280552
1126,1127,11.33857208,13.08,80,3,0,0,0.047405362,37.979856,-121.293416
1127,1128,11.44035477,10.64,0,3,1,1,0.072511548,37.988152,-121.26971200000001
1128,1129,11.35040654,11.06,44,3,1,1,0.046478267000000004,38.007084000000006,-121.30469599999999
1129,1130,12.60484877,26.22,11,3,0,0,0.000579301,37.975747999999996,-121.34316000000001
1130,1131,11.76679219,14.1,27,3,0,1,0.012223973,38.0205,-121.34638400000001
1131,1132,11.65268741,11.18,42,3,0,0,0.027138084,37.966132,-121.309896
1132,1133,11.849397699999999,15.52,20,3,0,1,0.022070358999999998,38.037664,-121.342344
1133,1134,11.40700924,13.3,25,3,0,1,0.0034616990000000004,38.007923999999996,-121.3584
1134,1135,12.04941884,22.09,12,4,0,0,0.009387373000000001,38.0386,-121.356256
1135,1136,11.32055357,9.92,44,3,1,1,0.051275170999999994,37.98676,-121.29188799999999
1136,1137,11.75978554,16.74,12,3,0,1,0.005880808,38.036491999999996,-121.35920800000001
1137,1138,11.83500896,16.45,9,4,0,1,0.07525631099999999,38.025196,-121.280776
1138,1139,11.47210347,13.9,30,3,1,1,0.047696909,38.0313,-121.31254399999999
1139,1140,12.01370075,19.0,9,4,0,0,0.064541733,38.012159999999994,-121.287304
1140,1141,11.91170158,21.15,23,4,1,0,0.006125281,38.012308000000004,-121.34980800000001
1141,1142,12.10071213,18.03,44,2,0,1,0.027556161000000003,38.01298,-121.327152
1142,1143,12.577636199999999,28.0,17,3,0,1,0.005044653,37.995744,-121.34470400000001
1143,1144,11.14547842,10.14,52,2,0,1,0.065435825,37.974592,-121.272152
1144,1145,11.81303006,11.58,59,2,1,1,0.040942667,37.976308,-121.298984
1145,1146,11.56171563,11.5,38,3,0,1,0.051414633,38.006928,-121.29936000000001
1146,1147,11.66821835,14.0,33,4,0,1,0.052329417,38.004816,-121.29758400000001
1147,1148,11.86639528,18.67,12,4,1,1,0.010602496999999999,38.04172,-121.356136
1148,1149,11.84222921,16.63,23,4,0,0,0.005884945999999999,38.01112,-121.349616
1149,1150,11.71177632,14.27,12,3,1,1,0.009086515,38.035779999999995,-121.355512
1150,1151,11.47729829,14.11,74,3,1,1,0.024908994,38.003479999999996,-121.326392
1151,1152,11.47210347,11.75,31,3,0,1,0.04125894,38.032416,-121.319848
1152,1153,11.81303006,19.04,23,4,1,1,0.038670538,38.033096,-121.322872
1153,1154,11.849397699999999,17.69,91,3,0,0,0.035343853,37.970504,-121.302776
1154,1155,11.7829526,16.94,9,3,0,0,0.062114761,38.008872,-121.288656
1155,1156,11.28978191,13.28,20,2,1,0,0.059516599,38.024852,-121.297472
1156,1157,11.96718074,18.72,10,4,0,1,0.014891038999999998,38.032872,-121.34820800000001
1157,1158,11.84581988,19.84,19,4,0,1,0.012570008999999998,38.034012,-121.35112
1158,1159,11.40700924,13.93,32,2,0,0,0.05035656,38.014012,-121.303168
1159,1160,11.48246626,12.24,52,2,0,0,0.050348352,37.989092,-121.29376
1160,1161,11.26446411,8.04,52,2,1,0,0.049515129000000005,37.987624,-121.294096
1161,1162,11.35040654,11.16,78,2,1,0,0.023461432,37.9653,-121.31351200000002
1162,1163,11.79810441,15.73,9,4,0,1,0.064814451,38.014604,-121.28793600000002
1163,1164,11.33618829,13.19,17,3,1,1,0.072509272,38.028624,-121.285008
1164,1165,11.251560699999999,9.0,73,3,1,0,0.044637217,37.976492,-121.29510400000001
1165,1166,11.39582969,10.72,15,3,0,1,0.058546086,38.034576,-121.30218400000001
1166,1167,11.89067673,19.0,78,4,1,0,0.037445102,37.966604,-121.29905600000001
1167,1168,11.36789969,11.98,43,3,0,1,0.048915825999999996,38.009788,-121.30311200000001
1168,1169,11.849397699999999,15.27,23,3,0,0,0.032555602999999995,38.028944,-121.32784
1169,1170,12.14153412,26.01,54,5,1,0,0.03375745,37.978528000000004,-121.30750400000001
1170,1171,11.49272276,10.81,54,2,1,1,0.040091373,37.978028,-121.30054399999999
1171,1172,12.20607265,23.88,25,4,0,1,0.003939678,38.010191999999996,-121.35976799999999
1172,1173,11.79735224,12.92,17,3,0,0,0.000697485,37.987608,-121.34776799999999
1173,1174,11.68687877,12.92,74,2,0,1,0.025495502000000003,37.965804,-121.31152800000001
1174,1175,11.59910316,14.13,33,3,0,0,0.045430298,38.025036,-121.3126
1175,1176,11.64395373,11.99,57,3,0,0,0.041622909,37.977068,-121.29854399999999
1176,1177,11.401993899999999,11.58,20,3,0,0,0.07384727099999999,38.026312,-121.28270400000001
1177,1178,12.21849517,19.49,43,3,0,1,0.012059405,38.004728,-121.3406
1178,1179,11.52188521,13.01,22,4,0,1,0.06852327799999999,38.02408,-121.287552
1179,1180,11.92503512,14.7,51,2,0,1,0.035588154,37.97056,-121.302536
1180,1181,11.73606902,14.0,5,4,0,1,0.062072895,37.998020000000004,-121.2846
1181,1182,11.47626148,11.65,44,4,1,0,0.01588652,37.97912,-121.32683200000001
1182,1183,11.938193199999999,17.61,77,4,0,0,0.032665993,37.969576,-121.30528799999999
1183,1184,11.77528973,19.73,9,4,1,0,0.062549082,38.01262,-121.289608
1184,1185,12.00762171,26.78,10,5,1,0,0.055629857000000005,38.030412,-121.303728
1185,1186,11.53223778,16.93,44,3,0,0,0.036629398,37.989171999999996,-121.308456
1186,1187,12.54254488,22.96,7,4,0,1,0.013543867,37.974596000000005,-121.35658400000001
1187,1188,11.46163217,13.95,18,3,1,1,0.070328877,38.017036,-121.28296
1188,1189,11.91839057,19.66,9,4,0,0,0.012000157,38.031172,-121.350656
1189,1190,11.719126300000001,13.13,19,3,1,0,0.005768107,37.982336,-121.33886399999999
1190,1191,11.08214255,8.8,92,2,1,1,0.047535271,37.97582,-121.291752
1191,1192,12.18586994,19.71,38,3,0,0,0.023647486000000002,38.011788,-121.33088000000001
1192,1193,12.11176197,20.86,9,3,1,0,0.000939406,38.034092,-121.36559199999999
1193,1194,12.04296531,19.14,12,4,0,1,0.005180702,38.039296,-121.36101599999999
1194,1195,11.3736634,14.04,58,3,1,0,0.078557028,37.953852000000005,-121.25028799999998
1195,1196,11.19134184,10.86,76,2,0,0,0.037838005,37.97286,-121.301
1196,1197,11.84222921,18.0,10,4,0,0,0.055771837000000005,38.030856,-121.303744
1197,1198,11.72399644,13.85,10,2,0,1,0.06507916799999999,38.016856,-121.288504
1198,1199,11.40700924,11.64,20,3,1,1,0.055726488,38.02878,-121.303008
1199,1200,12.128111099999998,25.92,14,5,0,0,0.028560781,38.0364,-121.334928
1200,1201,11.08137302,8.89,51,2,1,0,0.025544162000000002,37.965115999999995,-121.31121599999999
1201,1202,11.94470788,17.79,40,3,0,0,0.024721285,38.011756,-121.32972
1202,1203,12.37581542,21.0,37,3,0,0,0.102982765,38.028667999999996,-121.252448
1203,1204,11.33857208,11.54,17,3,1,1,0.070131305,38.025644,-121.286424
1204,1205,11.48760766,14.87,31,3,0,1,0.047689046,38.029944,-121.31204
1205,1206,11.401993899999999,14.42,49,3,0,0,0.019412225,37.957084,-121.31473600000001
1206,1207,11.184421400000002,9.65,18,2,1,0,0.060891843,38.026816,-121.29674399999999
1207,1208,11.9511804,21.05,9,3,0,0,0.061470902,38.007728,-121.28891200000001
1208,1209,11.49272276,14.81,71,3,1,0,0.011389716000000001,37.966547999999996,-121.35123999999999
1209,1210,11.69524702,14.25,51,2,1,0,0.033693167,37.971508,-121.30492
1210,1211,12.30138283,20.17,17,3,0,0,0.013190243999999999,37.997744,-121.336752
1211,1212,11.47729829,13.83,75,2,0,0,0.034743171,37.966116,-121.30176000000002
1212,1213,11.97665948,21.04,1,3,0,0,0.012719196,37.965608,-121.325112
1213,1214,11.87059991,15.19,18,3,0,0,0.01853686,38.039968,-121.34699199999999
1214,1215,11.393972999999999,9.57,46,2,0,1,0.019215343,38.003271999999996,-121.3324
1215,1216,11.35040654,14.7,19,3,1,0,0.052928823,37.996752,-121.29389599999999
1216,1217,11.60823564,13.95,16,3,1,0,0.069693432,38.013459999999995,-121.282288
